gvkey,splticrm,spsdrm,spsticrm,datadate,gsector,conm,tic,cusip
001161,B,,,2014-09-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,,2014-10-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,,2014-11-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,,2014-12-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,,2015-01-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,,2015-02-28,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,,2015-03-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,,2015-04-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,,2015-05-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,,2015-06-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,,2015-07-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,,2015-08-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,,2015-09-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2015-10-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2015-11-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2015-12-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-01-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-02-29,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-03-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-04-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-05-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-06-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-07-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-08-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-09-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-10-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-11-30,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2016-12-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2017-01-31,45,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,,2017-02-28,45,ADVANCED MICRO DEVICES,AMD,007903107
001209,A,,A-1,2010-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-02-28,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-03-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-04-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-05-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-06-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-07-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-08-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-09-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-10-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-11-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2010-12-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-02-28,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-03-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-04-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-05-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-06-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-07-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-08-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-09-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-10-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-11-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2011-12-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-02-29,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-03-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-04-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-05-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-06-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-07-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-08-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-09-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-10-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-11-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2012-12-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-02-28,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-03-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-04-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-05-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-06-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-07-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-08-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-09-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-10-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-11-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2013-12-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-02-28,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-03-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-04-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-05-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-06-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-07-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-08-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-09-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-10-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-11-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2014-12-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-02-28,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-03-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-04-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-05-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-06-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-07-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-08-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-09-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-10-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-11-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2015-12-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-02-29,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-03-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-04-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-05-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-06-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-07-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-08-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-09-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-10-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-11-30,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2016-12-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2017-01-31,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,,A-1,2017-02-28,15,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001230,B,,,2010-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B,,,2010-02-28,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B,,,2010-03-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B,,,2010-04-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B,,,2010-05-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B,,,2010-06-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B,,,2010-07-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2010-08-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2010-09-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2010-10-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2010-11-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2010-12-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2011-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2011-02-28,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2011-03-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2011-04-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2011-05-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,,,2011-06-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2011-07-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2011-08-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2011-09-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2011-10-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2011-11-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2011-12-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-02-29,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-03-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-04-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-05-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-06-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-07-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-08-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-09-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-10-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-11-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2012-12-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2013-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2013-02-28,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2013-03-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2013-04-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2013-05-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,,,2013-06-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,,,2013-07-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,,,2013-08-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,,,2013-09-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,,,2013-10-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,,,2013-11-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2013-12-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-02-28,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-03-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-04-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-05-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-06-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-07-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-08-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-09-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2014-10-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2014-11-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2014-12-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-02-28,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-03-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-04-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-05-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-06-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-07-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-08-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-09-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-10-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-11-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2015-12-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-02-29,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-03-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-04-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-05-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-06-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-07-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-08-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-09-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-10-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,,,2016-11-30,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2016-12-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2017-01-31,20,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,,,2017-02-28,20,ALASKA AIR GROUP INC,ALK,011659109
001300,A,,A-1,2010-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-02-28,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-03-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-04-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-05-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-06-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-07-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-08-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-09-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-10-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-11-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2010-12-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-02-28,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-03-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-04-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-05-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-06-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-07-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-08-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-09-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-10-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-11-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2011-12-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-02-29,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-03-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-04-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-05-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-06-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-07-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-08-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-09-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-10-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-11-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2012-12-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-02-28,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-03-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-04-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-05-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-06-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-07-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-08-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-09-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-10-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-11-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2013-12-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-02-28,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-03-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-04-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-05-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-06-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-07-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-08-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-09-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-10-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-11-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2014-12-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-02-28,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-03-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-04-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-05-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-06-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-07-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-08-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-09-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-10-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-11-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2015-12-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-02-29,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-03-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-04-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-05-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-06-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-07-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-08-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-09-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-10-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-11-30,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2016-12-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2017-01-31,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,,A-1,2017-02-28,20,HONEYWELL INTERNATIONAL INC,HON,438516106
001327,,,,2010-01-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-02-28,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-03-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-04-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-05-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-06-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-07-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-08-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-09-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-10-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-11-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2010-12-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-01-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-02-28,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-03-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-04-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-05-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-06-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-07-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-08-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-09-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-10-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-11-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2011-12-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2012-01-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2012-02-29,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2012-03-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2012-04-30,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,,,2012-05-31,45,SKYWORKS SOLUTIONS INC,SWKS,83088M102
